Type,Coordinates,Lat,Lon
Read to Grow BFK Family,"41.31107,-72.8928",41.31107,-72.8928
Read to Grow BFK Family,"41.2682835,-72.8353104",41.2682835,-72.8353104
Read to Grow BFK Family,"41.36093,-72.1428",41.36093,-72.1428
Read to Grow BFK Family,"41.2645829,-72.8942035",41.2645829,-72.8942035
Read to Grow BFK Family,"41.3480653,-72.9362655",41.3480653,-72.9362655
Read to Grow BFK Family,"41.7826,-72.7005",41.7826,-72.7005
Read to Grow BFK Family,"41.2715601,-72.9453386",41.2715601,-72.9453386
Read to Grow BFK Family,"41.7555977,-72.7246095",41.7555977,-72.7246095
Read to Grow BFK Family,"41.7789,-72.6392",41.7789,-72.6392
Read to Grow BFK Family,"41.72036,-71.8698",41.72036,-71.8698
Read to Grow BFK Family,"41.3076792,-72.8999613",41.3076792,-72.8999613
Read to Grow BFK Family,"41.8056804,-72.5289652",41.8056804,-72.5289652
Read to Grow BFK Family,"41.26306,-73.1395721",41.26306,-73.1395721
Read to Grow BFK Family,"41.5237318,-72.8070773",41.5237318,-72.8070773
Read to Grow BFK Family,"41.50939,-72.0012",41.50939,-72.0012
Read to Grow BFK Family,"41.56073,-72.3813",41.56073,-72.3813
Read to Grow BFK Family,"41.5228533,-72.8233967",41.5228533,-72.8233967
Read to Grow BFK Family,"41.7875,-72.7327",41.7875,-72.7327
Read to Grow BFK Family,"41.5284144,-72.6791432",41.5284144,-72.6791432
Read to Grow BFK Family,"41.3758157,-72.1346276",41.3758157,-72.1346276
Read to Grow BFK Family,"41.698585,-72.889158",41.698585,-72.889158
Read to Grow BFK Family,"41.698585,-72.889158",41.698585,-72.889158
Read to Grow BFK Family,"41.27057,-72.895",41.27057,-72.895
Read to Grow BFK Family,"41.3846785,-72.898368",41.3846785,-72.898368
Read to Grow BFK Family,"41.3230843,-73.1087561",41.3230843,-73.1087561
Read to Grow BFK Family,"41.52605,-72.8076",41.52605,-72.8076
Read to Grow BFK Family,"41.3146122,-72.9020571",41.3146122,-72.9020571
Read to Grow BFK Family,"41.84371,-71.905",41.84371,-71.905
Read to Grow BFK Family,"41.3268,-72.9222",41.3268,-72.9222
Read to Grow BFK Family,"41.3697498,-72.7958781",41.3697498,-72.7958781
Read to Grow BFK Family,"41.2954035,-72.9411274",41.2954035,-72.9411274
Read to Grow BFK Family,"41.65105,-72.7132",41.65105,-72.7132
Read to Grow BFK Family,"41.38274,-72.0731",41.38274,-72.0731
Read to Grow BFK Family,"41.7423268,-72.6996047",41.7423268,-72.6996047
Read to Grow BFK Family,"41.7714562,-72.6839621",41.7714562,-72.6839621
Read to Grow BFK Family,"41.7555,-72.7069",41.7555,-72.7069
Read to Grow BFK Family,"41.2741439,-73.2056271",41.2741439,-73.2056271
Read to Grow BFK Family,"41.2494883,-72.9678437",41.2494883,-72.9678437
Read to Grow BFK Family,"41.5348636,-73.0229211",41.5348636,-73.0229211
Read to Grow BFK Family,"41.5069111,-72.8728941",41.5069111,-72.8728941
Read to Grow BFK Family,"41.7824,-72.6114",41.7824,-72.6114
Read to Grow BFK Family,"41.17589,-73.2327",41.17589,-73.2327
Read to Grow BFK Family,"41.7578,-72.5829",41.7578,-72.5829
Read to Grow BFK Family,"41.96506,-71.8987",41.96506,-71.8987
Read to Grow BFK Family,"41.69087,-72.5844",41.69087,-72.5844
Read to Grow BFK Family,"41.5471439,-72.8492632",41.5471439,-72.8492632
Read to Grow BFK Family,"41.2142667,-73.1884308",41.2142667,-73.1884308
Read to Grow BFK Family,"41.90762,-72.79",41.90762,-72.79
Read to Grow BFK Family,"41.31847,-72.9112",41.31847,-72.9112
Read to Grow BFK Family,"41.32062,-72.837",41.32062,-72.837
Read to Grow BFK Family,"41.3352465,-73.0735188",41.3352465,-73.0735188
Read to Grow BFK Family,"41.3114634,-72.9003277",41.3114634,-72.9003277
Read to Grow BFK Family,"41.8135251,-73.1275943",41.8135251,-73.1275943
Read to Grow BFK Family,"41.5432372,-72.6401823",41.5432372,-72.6401823
Read to Grow BFK Family,"41.6668496,-72.9497716",41.6668496,-72.9497716
Read to Grow BFK Family,"41.76545,-72.6768",41.76545,-72.6768
Read to Grow BFK Family,"41.5842488,-73.0284674",41.5842488,-73.0284674
Read to Grow BFK Family,"41.19064,-73.125",41.19064,-73.125
Read to Grow BFK Family,"41.1787107,-73.1311457",41.1787107,-73.1311457
Read to Grow BFK Family,"41.28324,-72.8818",41.28324,-72.8818
Read to Grow BFK Family,"41.4801711,-73.0150137",41.4801711,-73.0150137
Read to Grow BFK Family,"41.2511233,-73.0193465",41.2511233,-73.0193465
Read to Grow BFK Family,"41.09664,-73.4466",41.09664,-73.4466
Read to Grow BFK Family,"41.659115,-72.7626284",41.659115,-72.7626284
Read to Grow BFK Family,"41.76761,-72.683",41.76761,-72.683
Read to Grow BFK Family,"41.18747,-73.1512",41.18747,-73.1512
Read to Grow BFK Family,"41.3028,-72.939851",41.3028,-72.939851
Read to Grow BFK Family,"41.7717996,-72.6395584",41.7717996,-72.6395584
Read to Grow BFK Family,"41.2428582,-73.2245176",41.2428582,-73.2245176
Read to Grow BFK Family,"41.31586,-72.9302",41.31586,-72.9302
Read to Grow BFK Family,"41.78952,-72.4972",41.78952,-72.4972
Read to Grow BFK Family,"41.1738245,-73.1329602",41.1738245,-73.1329602
Read to Grow BFK Family,"41.36025,-72.9117",41.36025,-72.9117
Read to Grow BFK Family,"41.7404,-72.8965",41.7404,-72.8965
Read to Grow BFK Family,"41.35684,-72.1083",41.35684,-72.1083
Read to Grow BFK Family,"41.9654087,-72.0622695",41.9654087,-72.0622695
Read to Grow BFK Family,"41.13961,-73.2925",41.13961,-73.2925
Read to Grow BFK Family,"41.88188,-71.8549",41.88188,-71.8549
Read to Grow BFK Family,"41.24886,-72.8799",41.24886,-72.8799
Read to Grow BFK Family,"41.8188962,-73.1000052",41.8188962,-73.1000052
Read to Grow BFK Family,"41.7048981,-71.8200279",41.7048981,-71.8200279
Read to Grow BFK Family,"41.16873,-73.2746",41.16873,-73.2746
Read to Grow BFK Family,"41.73618,-72.7217",41.73618,-72.7217
Read to Grow BFK Family,"41.11191,-73.4318",41.11191,-73.4318
Read to Grow BFK Family,"41.7418371,-72.6912167",41.7418371,-72.6912167
Read to Grow BFK Family,"41.79357,-72.515",41.79357,-72.515
Read to Grow BFK Family,"41.76458,-72.6909",41.76458,-72.6909
Read to Grow BFK Family,"41.7582879,-72.7134338",41.7582879,-72.7134338
Read to Grow BFK Family,"41.53425,-73.0952",41.53425,-73.0952
Read to Grow BFK Family,"41.1773411,-73.2140668",41.1773411,-73.2140668
Read to Grow BFK Family,"41.32473,-72.9606",41.32473,-72.9606
Read to Grow BFK Family,"41.7567062,-72.6914965",41.7567062,-72.6914965
Read to Grow BFK Family,"41.20636,-73.2166",41.20636,-73.2166
Read to Grow BFK Family,"41.5922326,-72.6227428",41.5922326,-72.6227428
Read to Grow BFK Family,"41.42599,-73.047",41.42599,-73.047
Read to Grow BFK Family,"41.38799,-73.4488",41.38799,-73.4488
Read to Grow BFK Family,"41.9145381,-71.9064407",41.9145381,-71.9064407
Read to Grow BFK Family,"41.79688,-72.4977",41.79688,-72.4977
Read to Grow BFK Family,"41.33825,-72.9374536",41.33825,-72.9374536
Read to Grow BFK Family,"41.3364371,-73.156162",41.3364371,-73.156162
Read to Grow BFK Family,"41.65266,-72.7561",41.65266,-72.7561
Read to Grow BFK Family,"41.0391485,-73.556057",41.0391485,-73.556057
Read to Grow BFK Family,"41.5756793,-73.0439501",41.5756793,-73.0439501
Read to Grow BFK Family,"41.5736827,-73.0085223",41.5736827,-73.0085223
Read to Grow BFK Family,"41.9819034,-72.5973039",41.9819034,-72.5973039
Read to Grow BFK Family,"41.31193,-72.9397",41.31193,-72.9397
Read to Grow BFK Family,"41.7585053,-72.6878627",41.7585053,-72.6878627
Read to Grow BFK Family,"41.60157,-72.4248",41.60157,-72.4248
Read to Grow BFK Family,"41.2051873,-73.1949464",41.2051873,-73.1949464
Read to Grow BFK Family,"41.10964,-73.4245",41.10964,-73.4245
Read to Grow BFK Family,"41.5528933,-73.0759446",41.5528933,-73.0759446
Read to Grow BFK Family,"41.83547,-72.5308",41.83547,-72.5308
Read to Grow BFK Family,"41.31719,-72.9381",41.31719,-72.9381
Read to Grow BFK Family,"41.50225,-72.0938",41.50225,-72.0938
Read to Grow BFK Family,"41.73632,-72.7015",41.73632,-72.7015
Read to Grow BFK Family,"41.6983219,-72.9443156",41.6983219,-72.9443156
Read to Grow BFK Family,"41.79949,-71.8815",41.79949,-71.8815
Read to Grow BFK Family,"42.02921,-73.3317",42.02921,-73.3317
Read to Grow BFK Family,"41.39461,-73.083",41.39461,-73.083
Read to Grow BFK Family,"41.508649,-72.7908946",41.508649,-72.7908946
Read to Grow BFK Family,"41.2816313,-72.5677214",41.2816313,-72.5677214
Read to Grow BFK Family,"41.7450936,-72.6832072",41.7450936,-72.6832072
Read to Grow BFK Family,"41.2985518,-72.3758122",41.2985518,-72.3758122
Read to Grow BFK Family,"41.3173372,-72.9384158",41.3173372,-72.9384158
Read to Grow BFK Family,"41.16567,-73.1943",41.16567,-73.1943
Read to Grow BFK Family,"41.34758,-72.9543",41.34758,-72.9543
Read to Grow BFK Family,"41.2459695,-72.9823349",41.2459695,-72.9823349
Read to Grow BFK Family,"41.78965,-72.6163",41.78965,-72.6163
Read to Grow BFK Family,"41.92414,-71.9078",41.92414,-71.9078
Read to Grow BFK Family,"41.7593714,-72.7042047",41.7593714,-72.7042047
Read to Grow BFK Family,"41.11412,-73.4162",41.11412,-73.4162
Read to Grow BFK Family,"41.875749,-72.45199",41.875749,-72.45199
Read to Grow BFK Family,"41.40846,-73.3847",41.40846,-73.3847
Read to Grow BFK Family,"41.8524242,-72.8643835",41.8524242,-72.8643835
Read to Grow BFK Family,"41.74135,-72.684",41.74135,-72.684
Read to Grow BFK Family,"41.59132,-72.4932",41.59132,-72.4932
Read to Grow BFK Family,"41.77573,-72.6266",41.77573,-72.6266
Read to Grow BFK Family,"41.36722,-72.9423",41.36722,-72.9423
Read to Grow BFK Family,"41.103645,-73.4095965",41.103645,-73.4095965
Read to Grow BFK Family,"41.1105,-73.4143",41.1105,-73.4143
Read to Grow BFK Family,"41.38641,-72.8134",41.38641,-72.8134
Read to Grow BFK Family,"41.7780842,-72.6956291",41.7780842,-72.6956291
Read to Grow BFK Family,"41.31414,-72.6019",41.31414,-72.6019
Read to Grow BFK Family,"41.28849,-72.9643",41.28849,-72.9643
Read to Grow BFK Family,"41.45606,-72.8308",41.45606,-72.8308
Read to Grow BFK Family,"41.30177,-73.0854",41.30177,-73.0854
Read to Grow BFK Family,"41.2208721,-73.0086322",41.2208721,-73.0086322
Read to Grow BFK Family,"41.74335,-72.7625",41.74335,-72.7625
Read to Grow BFK Family,"41.7831726,-72.7378226",41.7831726,-72.7378226
Read to Grow BFK Family,"41.7744472,-72.6440881",41.7744472,-72.6440881
Read to Grow BFK Family,"41.28128,-72.8174",41.28128,-72.8174
Read to Grow BFK Family,"41.33389,-73.2431",41.33389,-73.2431
Read to Grow BFK Family,"41.1607661,-73.2244505",41.1607661,-73.2244505
Read to Grow BFK Family,"41.63893,-72.691",41.63893,-72.691
Read to Grow BFK Family,"41.63946,-72.6909",41.63946,-72.6909
Read to Grow BFK Family,"41.6391984,-72.6911839",41.6391984,-72.6911839
Read to Grow BFK Family,"41.2852724,-72.8956156",41.2852724,-72.8956156
Read to Grow BFK Family,"41.3371096,-72.465291",41.3371096,-72.465291
Read to Grow BFK Family,"41.6862065,-72.7916079",41.6862065,-72.7916079
Read to Grow BFK Family,"41.32153,-72.9503",41.32153,-72.9503
Read to Grow BFK Family,"41.33131,-72.9338",41.33131,-72.9338
Read to Grow BFK Family,"41.41917,-72.7376",41.41917,-72.7376
Read to Grow BFK Family,"41.2821517,-72.8150742",41.2821517,-72.8150742
Read to Grow BFK Family,"41.33567,-72.8491",41.33567,-72.8491
Read to Grow BFK Family,"41.67409,-71.9187",41.67409,-71.9187
Read to Grow BFK Family,"41.4964711,-73.0715723",41.4964711,-73.0715723
Read to Grow BFK Family,"41.39478,-73.0852",41.39478,-73.0852
Read to Grow BFK Family,"41.57053,-72.7213",41.57053,-72.7213
Read to Grow BFK Family,"41.77512,-72.4955",41.77512,-72.4955
Read to Grow BFK Family,"41.79462,-72.6788",41.79462,-72.6788
Read to Grow BFK Family,"41.45704,-72.8232",41.45704,-72.8232
Read to Grow BFK Family,"41.69845,-72.6607",41.69845,-72.6607
Read to Grow BFK Family,"41.2897489,-73.0728435",41.2897489,-73.0728435
Read to Grow BFK Family,"41.58674,-73.0373",41.58674,-73.0373
Read to Grow BFK Family,"41.2752766,-72.949747",41.2752766,-72.949747
Read to Grow BFK Family,"41.7010078,-72.6683575",41.7010078,-72.6683575
Read to Grow BFK Family,"41.1868,-73.1825",41.1868,-73.1825
Read to Grow BFK Family,"41.20572,-73.2095",41.20572,-73.2095
Read to Grow BFK Family,"41.76099,-72.687",41.76099,-72.687
Read to Grow BFK Family,"41.4961187,-73.0757795",41.4961187,-73.0757795
Read to Grow BFK Family,"41.73797,-72.7062",41.73797,-72.7062
Read to Grow BFK Family,"41.761666,-71.900788",41.761666,-71.900788
Read to Grow BFK Family,"41.83633,-72.8617",41.83633,-72.8617
Read to Grow BFK Family,"41.80793,-72.527",41.80793,-72.527
Read to Grow BFK Family,"41.78268,-72.6267",41.78268,-72.6267
Read to Grow BFK Family,"41.1695033,-73.2051727",41.1695033,-73.2051727
Read to Grow BFK Family,"42.0247,-72.5687",42.0247,-72.5687
Read to Grow BFK Family,"41.3545258,-73.0720673",41.3545258,-73.0720673
Read to Grow BFK Family,"41.27562,-72.9497",41.27562,-72.9497
Read to Grow BFK Family,"41.1947,-73.165",41.1947,-73.165
Read to Grow BFK Family,"41.31733,-72.9152",41.31733,-72.9152
Read to Grow BFK Family,"41.54232,-73.0533",41.54232,-73.0533
Read to Grow BFK Family,"41.27739,-72.9441",41.27739,-72.9441
Read to Grow BFK Family,"41.05343,-73.5387",41.05343,-73.5387
Read to Grow BFK Family,"41.2958009,-72.9779106",41.2958009,-72.9779106
Read to Grow BFK Family,"41.6403071,-72.77627",41.6403071,-72.77627
Read to Grow BFK Family,"41.27597,-73.4368",41.27597,-73.4368
Read to Grow BFK Family,"41.25964,-72.9542",41.25964,-72.9542
Read to Grow BFK Family,"41.3037621,-72.9204691",41.3037621,-72.9204691
Read to Grow BFK Family,"41.33027,-72.9752",41.33027,-72.9752
Read to Grow BFK Family,"41.6257937,-71.9615985",41.6257937,-71.9615985
Read to Grow BFK Family,"41.9389265,-72.4628302",41.9389265,-72.4628302
Read to Grow BFK Family,"41.35741,-72.0774",41.35741,-72.0774
Read to Grow BFK Family,"41.6793127,-72.9002291",41.6793127,-72.9002291
Read to Grow BFK Family,"41.37052,-72.9243",41.37052,-72.9243
Read to Grow BFK Family,"41.31202,-72.9506",41.31202,-72.9506
Read to Grow BFK Family,"41.542161,-72.8195489",41.542161,-72.8195489
Read to Grow BFK Family,"41.05748,-73.5283",41.05748,-73.5283
Read to Grow BFK Family,"41.75165,-72.6978",41.75165,-72.6978
Read to Grow BFK Family,"41.70357,-73.0966",41.70357,-73.0966
Read to Grow BFK Family,"41.1859195,-73.1945673",41.1859195,-73.1945673
Read to Grow BFK Family,"41.518785,-72.756234",41.518785,-72.756234
Read to Grow BFK Family,"41.5192,-72.7559",41.5192,-72.7559
Read to Grow BFK Family,"41.3336607,-73.0736159",41.3336607,-73.0736159
Read to Grow BFK Family,"41.2871402,-72.9502256",41.2871402,-72.9502256
Read to Grow BFK Family,"41.76237,-72.8196",41.76237,-72.8196
Read to Grow BFK Family,"41.53997,-73.0488",41.53997,-73.0488
Read to Grow BFK Family,"41.8362497,-72.862268",41.8362497,-72.862268
Read to Grow BFK Family,"41.31132,-72.891",41.31132,-72.891
Read to Grow BFK Family,"41.23193,-73.3504",41.23193,-73.3504
Read to Grow BFK Family,"41.3379403,-73.0837019",41.3379403,-73.0837019
Read to Grow BFK Family,"41.7480747,-72.6407092",41.7480747,-72.6407092
Read to Grow BFK Family,"41.35644,-72.8442",41.35644,-72.8442
Read to Grow BFK Family,"41.2055576,-73.2069569",41.2055576,-73.2069569
Read to Grow BFK Family,"41.7595711,-72.7060841",41.7595711,-72.7060841
Read to Grow BFK Family,"41.9128482,-73.0557031",41.9128482,-73.0557031
Read to Grow BFK Family,"41.2744,-72.8937",41.2744,-72.8937
Read to Grow BFK Family,"41.7955162,-72.6813468",41.7955162,-72.6813468
Read to Grow BFK Family,"41.32368,-72.6069",41.32368,-72.6069
Read to Grow BFK Family,"41.72656,-72.6048",41.72656,-72.6048
Read to Grow BFK Family,"41.3177496,-72.8978348",41.3177496,-72.8978348
Read to Grow BFK Family,"41.32907,-72.9267",41.32907,-72.9267
Read to Grow BFK Family,"41.1957547,-73.2030059",41.1957547,-73.2030059
Read to Grow BFK Family,"41.2755561,-73.0889568",41.2755561,-73.0889568
Read to Grow BFK Family,"41.37083,-72.9241",41.37083,-72.9241
Read to Grow BFK Family,"41.53523,-72.0572",41.53523,-72.0572
Read to Grow BFK Family,"41.7470898,-72.6971756",41.7470898,-72.6971756
Read to Grow BFK Family,"41.2732,-72.8405",41.2732,-72.8405
Read to Grow BFK Family,"41.52903,-72.8148",41.52903,-72.8148
Read to Grow BFK Family,"41.4782437,-73.410559",41.4782437,-73.410559
Read to Grow BFK Family,"41.356489,-72.0520477",41.356489,-72.0520477
Read to Grow BFK Family,"41.67487,-72.8068",41.67487,-72.8068
Read to Grow BFK Family,"41.22222,-73.0571",41.22222,-73.0571
Read to Grow BFK Family,"41.7028897,-72.7317263",41.7028897,-72.7317263
Read to Grow BFK Family,"41.75609,-72.6862",41.75609,-72.6862
Read to Grow BFK Family,"41.51972,-72.7933",41.51972,-72.7933
Read to Grow BFK Family,"41.17645,-73.1651",41.17645,-73.1651
Read to Grow BFK Family,"41.53907,-72.6197",41.53907,-72.6197
Read to Grow BFK Family,"41.8351415,-72.8215077",41.8351415,-72.8215077
Read to Grow BFK Family,"41.3234569,-72.9091005",41.3234569,-72.9091005
Read to Grow BFK Family,"41.31523,-73.0923",41.31523,-73.0923
Read to Grow BFK Family,"41.98211,-72.5981",41.98211,-72.5981
Read to Grow BFK Family,"41.7653166,-72.564802",41.7653166,-72.564802
Read to Grow BFK Family,"41.55381,-73.0438",41.55381,-73.0438
Read to Grow BFK Family,"41.78394,-72.6307",41.78394,-72.6307
Read to Grow BFK Family,"41.2809326,-72.884054",41.2809326,-72.884054
Read to Grow BFK Family,"41.65673,-72.7549",41.65673,-72.7549
Read to Grow BFK Family,"41.5186,-72.7942",41.5186,-72.7942
Read to Grow BFK Family,"41.31225,-73.057",41.31225,-73.057
Read to Grow BFK Family,"41.2772579,-72.9507822",41.2772579,-72.9507822
Read to Grow BFK Family,"41.3194099,-72.9364655",41.3194099,-72.9364655
Read to Grow BFK Family,"41.53932,-73.0487",41.53932,-73.0487
Read to Grow BFK Family,"41.67695,-72.7076",41.67695,-72.7076
Read to Grow BFK Family,"41.33172,-72.935",41.33172,-72.935
Read to Grow BFK Family,"41.31157,-72.8927",41.31157,-72.8927
Read to Grow BFK Family,"41.61232,-73.1223",41.61232,-73.1223
Read to Grow BFK Family,"41.1738578,-73.1319757",41.1738578,-73.1319757
Read to Grow BFK Family,"41.53884,-73.4161",41.53884,-73.4161
Read to Grow BFK Family,"41.7129,-72.2128",41.7129,-72.2128
Read to Grow BFK Family,"41.18156,-73.1348",41.18156,-73.1348
Read to Grow BFK Family,"41.75012,-72.6971",41.75012,-72.6971
Read to Grow BFK Family,"41.4091131,-73.4458358",41.4091131,-73.4458358
Read to Grow BFK Family,"41.30821,-72.9251",41.30821,-72.9251
Read to Grow BFK Family,"41.365335,-72.2403346",41.365335,-72.2403346
Read to Grow BFK Family,"41.79921,-72.7722",41.79921,-72.7722
Read to Grow BFK Family,"41.7909199,-72.6841298",41.7909199,-72.6841298
Read to Grow BFK Family,"41.12708,-73.4351",41.12708,-73.4351
Read to Grow BFK Family,"41.16519,-73.3487",41.16519,-73.3487
Read to Grow BFK Family,"41.41191,-72.0809",41.41191,-72.0809
Read to Grow BFK Family,"41.34481,-73.0842",41.34481,-73.0842
Read to Grow BFK Family,"41.1256868,-73.4004684",41.1256868,-73.4004684
Read to Grow BFK Family,"41.48092,-72.8393",41.48092,-72.8393
Read to Grow BFK Family,"41.3002561,-72.9402313",41.3002561,-72.9402313
Read to Grow BFK Family,"41.40733,-73.0683",41.40733,-73.0683
Read to Grow BFK Family,"41.11538,-73.414",41.11538,-73.414
Read to Grow BFK Family,"41.39212,-72.1059",41.39212,-72.1059
Read to Grow BFK Family,"41.7139611,-72.6680607",41.7139611,-72.6680607
Read to Grow BFK Family,"41.7207,-71.8835",41.7207,-71.8835
Read to Grow BFK Family,"41.3800157,-73.4055408",41.3800157,-73.4055408
Read to Grow BFK Family,"41.12195,-73.4131",41.12195,-73.4131
Read to Grow BFK Family,"41.74068,-72.7715",41.74068,-72.7715
Read to Grow BFK Family,"41.39179,-73.0795",41.39179,-73.0795
Read to Grow BFK Family,"41.1465212,-73.4307012",41.1465212,-73.4307012
Read to Grow BFK Family,"41.3984998,-73.05734",41.3984998,-73.05734
Read to Grow BFK Family,"41.5313699,-72.7195403",41.5313699,-72.7195403
Read to Grow BFK Family,"41.48672,-73.0195",41.48672,-73.0195
Read to Grow BFK Family,"41.63386,-73.4285",41.63386,-73.4285
Read to Grow BFK Family,"41.9249,-71.9117",41.9249,-71.9117
Read to Grow BFK Family,"41.19719,-73.1445",41.19719,-73.1445
Read to Grow BFK Family,"41.236918,-73.0423353",41.236918,-73.0423353
